Order ID,Order Date,Region,Product Category,Sales Amount,Quantity Sold,Discount (%),Profit
73562b93,2023-03-15,West,Sports,437.57,36,48,1893.16
08d0d4ae,2024-10-05,North,Electronics,2648.28,20,37,1807.77
922eddc1,2024-03-16,East,Sports,2012.26,40,22,1015.6
daaf604c,2024-02-19,West,Electronics,4944.95,19,33,914.04
7cad574f,2023-05-13,West,Groceries,1953.75,42,36,1061.6
dc28a99b,2024-06-12,South,Sports,1722.32,20,13,1753.85
ab9acd51,2023-09-19,North,Sports,720.1,6,24,202.07
3960241e,2022-11-23,East,Sports,3941.52,23,22,484.4
922816de,2023-08-09,East,Sports,4697.5,21,36,351.07
5d1a5581,2023-08-13,West,Clothing,2496.37,33,7,1695.33
d7def491,2023-08-18,East,Clothing,2106.81,34,38,484.06
f818d724,2024-07-23,East,Sports,793.15,7,13,1903.31
72e89814,2024-01-01,South,Furniture,222.57,37,39,854.73
4a5667d7,2023-06-12,North,Furniture,2530.06,48,20,1204.84
d4f49110,2023-06-27,West,Furniture,2478.63,21,13,1176.05
35b8b2ac,2023-08-10,East,Clothing,3332.06,22,21,1349.69
c96b5b84,2024-10-18,West,Furniture,4259.59,39,31,718.37
0c96c070,2024-03-15,South,Clothing,503.52,29,25,1524.35
f73cbdf7,2023-01-12,South,Electronics,672.26,33,28,1560.25
caee57f6,2022-12-06,West,Furniture,3225.79,42,36,565.72
b32ef16d,2024-06-04,West,Groceries,1631.5,5,25,1766.5
4ce5ec92,2023-01-15,East,Sports,3682.86,23,19,35.49
74b3de66,2024-05-19,West,Electronics,1533.73,26,47,358.22
f96eb1c9,2024-09-09,North,Furniture,3932.32,47,26,1125.13
66b8cd67,2023-10-01,North,Electronics,1658.26,32,27,1902.61
7a396b41,2023-10-14,South,Electronics,4352.94,20,29,1264.11
3b70d253,2023-03-30,West,Electronics,4455.51,47,22,128.4
98769f8d,2023-12-10,South,Sports,1344.25,20,20,891.28
3913b6f1,2024-11-09,East,Sports,2253.14,2,12,1752.24
2b40c9a8,2024-06-03,North,Sports,4500.79,48,38,1849.74
2371459b,2023-04-01,West,Furniture,2856.73,23,29,1823.89
a004b4ed,2023-08-20,West,Electronics,4830.94,42,22,298.87
d583b4db,2024-02-29,West,Clothing,1157.72,2,42,1687.38
3b4e5227,2023-11-16,South,Furniture,1588.61,23,50,1434.3
4cb6ca0c,2023-07-14,West,Clothing,1933.11,45,23,1607.78
72698ff2,2024-01-21,South,Sports,2956.01,32,46,1636.85
9a95d2b3,2023-05-24,East,Electronics,357.41,21,29,147.85
449ace81,2023-11-16,North,Electronics,2848.87,21,5,1786.83
3fa7d6e0,2024-10-26,South,Furniture,149.71,15,19,1413.08
707e6d83,2024-05-25,West,Clothing,2677.13,1,26,1084.7
8b9b607c,2023-05-14,North,Sports,3908.38,49,0,1002.73
27c02183,2023-06-21,North,Electronics,311.81,45,19,1755.81
2e77eb30,2022-12-11,East,Electronics,2311.42,41,27,1462.44
b983b55f,2024-06-21,East,Electronics,1987.93,49,20,487.58
70c4f6db,2023-05-08,East,Groceries,2928.01,35,14,858.63
926a1f22,2023-05-23,South,Furniture,804.01,2,20,607.93
c0d96c51,2023-09-09,East,Furniture,4936.25,23,42,1092.35
7e343529,2024-06-17,North,Sports,4578.43,28,45,1644.55
c0e1103d,2023-04-07,North,Furniture,4218.71,33,49,165.55
4f20fa1f,2023-10-15,South,Electronics,1694.07,22,41,742.08
ae171d5f,2024-05-02,West,Furniture,748.57,36,19,357.25
fa66b5bf,2024-06-09,South,Sports,1470.58,14,31,1509.74
208ba580,2023-05-05,West,Groceries,4781.87,12,27,1434.66
ecee8edd,2023-10-17,East,Sports,1556.15,31,10,324.52
24e62e42,2023-11-14,North,Electronics,4099.05,48,35,1513.6
86af9f0c,2023-06-13,North,Electronics,328,3,16,1427.39
0474db52,2023-06-02,West,Groceries,534.98,43,0,1369.45
bc74f920,2023-10-08,West,Electronics,2170.46,1,3,1022.06
0f579874,2024-04-16,South,Sports,346.98,50,32,1682.89
d14ade4c,2023-01-23,North,Electronics,4482.91,23,38,1450.92
d3ca65ed,2023-05-26,North,Sports,4067.94,12,14,788.17
67dd1572,2024-02-27,West,Groceries,1513.32,49,23,1551.6
54d679c7,2024-04-06,South,Furniture,3502.59,20,33,646.16
7e746edf,2024-04-03,South,Groceries,2319.58,32,44,154.83
6d90e445,2023-10-30,East,Electronics,432.05,27,25,1120.3
a4c80f97,2023-09-12,East,Sports,291.77,3,42,1346.07
ac22a898,2023-11-16,East,Sports,1204.29,9,9,1045.3
887f96e8,2024-05-21,North,Clothing,2554.89,7,37,813.66
ab092f49,2023-08-19,West,Electronics,3892.35,22,21,876.58
8f80a355,2023-04-11,North,Clothing,4887.01,43,15,622.71
5c682986,2023-03-03,South,Electronics,2668.4,27,17,1838.25
b77090de,2024-05-27,South,Clothing,3079.83,28,45,152.55
96af5471,2023-01-03,North,Electronics,4836.57,30,26,953.36
c1e8582e,2022-12-21,East,Clothing,3523.36,50,43,1489.03
38a4093c,2024-01-18,East,Clothing,1762.3,40,33,1481.68
4563bc5b,2023-04-27,North,Groceries,453.99,46,28,735.87
d86aecb4,2024-10-25,East,Furniture,1320.5,1,14,1165.23
a4ddab70,2022-12-14,South,Groceries,3574.09,35,21,552.28
9f5bb4c9,2024-04-04,North,Clothing,1897.62,48,18,210.36
2da77dff,2023-03-24,North,Clothing,733.54,12,49,1481.25
7238298b,2024-08-23,East,Sports,3211.96,24,11,725.16
e242bb43,2024-05-17,North,Furniture,488.49,43,10,790.51
b01c7295,2023-02-11,North,Groceries,769.46,45,26,1947.22
1552438a,2023-11-06,South,Furniture,1420.64,6,46,1740.49
d67c0c04,2024-08-28,South,Sports,3275.07,20,31,1415.22
f28a4424,2023-01-05,North,Clothing,3789.57,14,40,365.04
f164923b,2024-05-15,North,Electronics,4636.48,49,48,1497.29
136363da,2023-03-19,East,Sports,2040.43,18,5,359.33
3a577522,2024-04-11,East,Furniture,2011.86,29,33,730.07
ace99a5a,2024-08-04,South,Groceries,1614.5,35,41,1401.22
b7667452,2023-09-05,West,Furniture,2226.07,30,2,1245.67
defd0ced,2022-11-28,West,Electronics,51.73,29,48,1410.62
6aae3f0a,2023-09-07,North,Clothing,640.69,25,5,816.53
3fb87d87,2024-06-30,South,Electronics,3443.65,26,5,257.23
b344226a,2024-11-11,South,Clothing,2018.73,9,47,293.99
38ab7119,2023-10-18,West,Clothing,118.88,14,37,1587.17
b107a044,2022-12-14,North,Clothing,3647.09,3,32,1391.41
b4f6f791,2023-08-15,North,Clothing,3926.15,44,28,1411.26
c5b7cfb5,2022-12-17,North,Electronics,3860.53,28,39,385.81
cfe43b24,2023-06-16,West,Furniture,3309.78,14,15,693.38
a3c0271f,2024-10-15,East,Groceries,3641.46,27,37,1981.07
c63757fb,2023-11-19,South,Sports,789.46,27,14,1993.27
60afdb85,2024-03-04,South,Clothing,2833,50,27,765.08
4d59fd05,2024-05-09,East,Groceries,3458.89,43,49,498.8
8d94f465,2024-10-15,North,Groceries,3674.39,13,25,116.99
90fe3875,2023-05-20,North,Electronics,4674.48,16,22,225.33
ad0725ca,2024-07-15,North,Furniture,1753.57,16,34,1576.42
e1d5f0e3,2024-05-22,North,Furniture,4371.51,8,8,714.47
0eb26b63,2024-07-05,South,Electronics,425.02,29,33,1414.04
0a6dea76,2024-02-11,South,Electronics,3384.73,22,4,1252.93
99c1722f,2024-08-18,North,Groceries,2167.77,36,36,1021.22
a7d1faa1,2024-02-15,West,Furniture,2853.84,19,22,1663.45
4ea4801f,2024-05-20,South,Sports,3584.49,40,35,973.65
b477ba78,2024-04-08,West,Furniture,2607.38,50,31,968.72
7568526a,2023-05-14,West,Groceries,2049.8,15,12,904.01
7ac54148,2024-10-08,South,Groceries,794.24,5,35,181.61
0ffbac8b,2024-08-23,East,Electronics,1415.72,41,11,1440.87
9f5371fb,2024-10-19,South,Sports,1995.2,18,8,168.4
09cd0051,2024-02-24,South,Sports,1111.06,34,19,1854.41
0c924006,2023-04-16,West,Furniture,2934.88,44,4,1983.5
c1d5319e,2023-01-23,South,Furniture,4839.62,23,49,1606.02
57d930a4,2023-04-07,East,Sports,2843.41,16,28,1028.01
0df27d54,2023-08-16,West,Furniture,1797.06,33,50,79.45
0.00E+00,2024-05-04,East,Sports,2814.99,18,45,691.46
11979d06,2023-12-01,North,Furniture,366.81,31,46,544.42
fe69c5ce,2023-01-30,North,Sports,4234.88,43,7,1979.19
b9dc1d49,2024-03-13,South,Furniture,1570.37,50,26,1003.46
98f35ce9,2023-08-24,South,Electronics,985.14,49,23,1562.08
a051bc53,2024-01-29,North,Furniture,2020.21,23,9,128.91
ae7aca38,2023-12-11,West,Groceries,1432,46,47,1886.95
612ffe2b,2024-05-26,East,Electronics,1991.96,39,45,711.25
0fc8a943,2024-09-05,East,Sports,421.28,32,23,1013.94
241a3ba9,2024-08-20,East,Furniture,4414.36,27,36,612.23
b1207ecb,2024-08-27,North,Clothing,1920.81,25,15,900.95
b0e32660,2023-09-17,East,Furniture,4731.8,21,39,861.11
6600aa46,2024-10-15,East,Sports,422.74,42,48,699.49
e8657514,2023-03-27,East,Electronics,1156.26,26,0,196.86
83ba0d4e,2024-08-07,South,Sports,4437.96,19,26,348.13
9cf2890f,2023-10-21,West,Clothing,3233.17,14,50,1247.03
5c7acf75,2023-12-18,West,Electronics,3946.49,44,22,1167.01
61adb093,2023-09-25,West,Sports,103.99,5,27,1547.59
d627fdb8,2022-12-27,South,Furniture,3198.55,21,37,1948.6
af521f83,2024-09-24,East,Furniture,1784.22,17,26,1447.69
be1d717c,2023-08-19,South,Electronics,2939.37,27,29,167.82
216a12fb,2022-12-29,West,Electronics,3765.5,28,50,1259.94
22840559,2023-07-08,East,Furniture,3602.98,3,0,1108.81
f691e4aa,2023-10-22,East,Groceries,1665.36,38,11,577.57
f86ccdf9,2023-06-29,East,Clothing,1640.37,21,8,1780.15
1512a915,2023-11-13,North,Furniture,1799.62,17,7,194.08
c58bfb30,2023-04-21,West,Furniture,2213.21,33,7,823.69
db3beef4,2023-06-01,West,Clothing,1197.51,28,1,274.84
aad2ce49,2024-07-24,West,Electronics,3139.11,48,31,715.2
79bc06b3,2024-02-05,South,Electronics,438.28,29,1,444.16
090dbedc,2023-07-19,East,Clothing,2361.26,18,48,517.23
96027120,2024-08-23,South,Sports,1084.83,10,35,1177.96
e7ea8047,2023-07-14,East,Sports,955.31,36,9,926.45
5a9e111b,2023-12-20,North,Clothing,3871.34,41,20,1622.21
3b50b5ec,2023-01-31,North,Groceries,3546.32,15,35,458.64
6007fa14,2023-12-30,East,Sports,1551.62,13,20,1260.15
96425131,2023-07-13,East,Sports,3248.44,7,7,1285.14
5f30028b,2023-03-06,East,Sports,2938.86,3,33,1159.26
ff8ef65f,2024-09-03,West,Clothing,344.93,29,19,1565.39
1dbf7583,2023-12-20,East,Furniture,4225.14,2,26,1816.08
4d1c7774,2022-12-06,North,Sports,4831.75,39,19,208.92
d1f069ca,2024-08-14,South,Furniture,2346.75,22,45,87.81
3c1074d8,2023-05-17,North,Sports,3429.65,40,10,1847.64
c27aac95,2024-09-23,West,Sports,2754.21,17,33,1460.22
1af1cf62,2023-06-30,South,Groceries,4698.69,39,40,632.41
7e418b6d,2024-07-05,West,Groceries,2785.16,24,33,1768.88
db90b7a1,2023-12-16,North,Clothing,732.44,42,35,683.56
e0d4ea42,2024-08-19,South,Furniture,3911.84,47,8,603.31
e4aaa59b,2024-09-09,East,Groceries,4179.72,32,45,1809.82
0d9684e9,2024-11-01,West,Furniture,3457.93,30,2,1101.01
7a412aee,2024-05-29,South,Electronics,4425.37,39,9,1751.32
08234cb7,2023-08-12,East,Electronics,3011.23,13,47,796.12
f568188b,2024-10-10,East,Sports,1857.89,8,15,471.67
4caff0a7,2023-05-04,West,Electronics,4973.19,16,1,1928.3
b9da6097,2023-05-10,South,Groceries,913.11,39,2,1279.37
e770f0d1,2024-02-04,East,Sports,1574.56,38,0,1855.81
6ef892fb,2022-11-24,West,Groceries,1182.07,21,43,91.07
007d7685,2023-05-08,West,Electronics,1773.77,15,27,1045.13
ccfc23b6,2023-01-16,South,Electronics,1940.94,35,12,243.14
acd0fb97,2024-05-18,North,Sports,2651.98,7,32,579.33
8ae382bf,2024-07-17,South,Groceries,114.52,10,20,1744.22
0476a087,2024-01-19,West,Sports,1941.19,8,1,1591.36
ed445667,2023-07-01,North,Clothing,1767.33,22,45,769.07
b31320ed,2024-01-07,South,Electronics,4698.95,19,48,404.7
12b3be94,2024-08-28,North,Clothing,3476.33,18,4,856.47
afcedc06,2024-07-24,South,Electronics,3542.28,22,10,132.93
98ea583d,2024-03-20,East,Furniture,778.73,5,22,55.95
0636613f,2024-06-03,South,Sports,4708.87,45,45,1588.98
481a62e8,2023-06-29,North,Electronics,2110.7,2,21,457.35
8cbaaf6b,2024-09-28,South,Sports,1229.12,38,18,934.65
3d0a01ee,2024-04-02,East,Clothing,2238.19,31,31,1268.19
c37a71ae,2023-02-06,West,Groceries,4538.56,37,14,1786.86
6ec33ef0,2023-03-01,North,Groceries,1233.99,29,12,1363.83
f0dadca2,2023-11-01,East,Sports,2901.35,6,17,77.67
928b52ee,2023-10-20,North,Furniture,4191.25,17,29,31.5
de7aaa73,2023-09-16,North,Groceries,4178.52,31,5,1723.96
4.29E+202,2023-08-14,West,Sports,4587.88,11,16,1695.12
a8084c7e,2024-04-29,East,Clothing,3099.85,2,41,1793.85
39cfd9e6,2023-08-02,North,Groceries,3848.16,30,32,1628.15
009769d3,2023-10-27,South,Electronics,319.74,49,13,678.71
04383b35,2023-09-02,North,Electronics,989.27,41,12,963.88
c153c522,2023-04-17,South,Furniture,597.84,8,3,430.32
e8ec39a2,2024-10-04,South,Electronics,1759.56,20,0,398.37
7b504d7f,2024-07-21,West,Sports,3310.69,31,45,770.72
3c634424,2024-03-12,South,Groceries,3312.95,21,35,1445.44
d6988a32,2024-04-20,South,Sports,2855.75,12,7,16.55
6be379c4,2023-12-31,South,Clothing,71.04,24,33,1207.25
b72560ef,2024-02-11,North,Clothing,1042,15,21,1449.52
d072f3fe,2023-08-09,South,Electronics,3569.03,35,13,306.83
900f63d9,2023-10-24,East,Sports,4274.32,12,16,666.14
3.54E+13,2023-11-02,West,Clothing,2616.07,34,50,1718.67
94079253,2023-09-18,North,Groceries,3691.75,37,23,253.84
5d9197b4,2024-06-28,West,Groceries,3283.17,8,29,659.22
9bdaa7ab,2023-04-06,West,Furniture,562.31,21,33,1334.25
e4981e04,2023-12-21,West,Furniture,4802.34,34,26,1776.04
d2e72872,2022-12-28,East,Furniture,2814.31,17,7,1750.9
24c5dcf7,2023-11-06,West,Furniture,3735.4,46,50,765.58
f84867a4,2023-05-29,West,Clothing,3580.5,4,19,1315.15
d20acfac,2023-03-24,West,Clothing,1553.78,41,24,1770.43
63a8988c,2024-03-04,West,Furniture,1184.01,25,44,608.02
0647b4b2,2024-07-12,West,Clothing,621.15,48,48,1877.26
635e232c,2023-06-13,South,Sports,2755.87,5,35,1671.68
f19e932d,2023-11-20,South,Electronics,1488.1,37,1,1425.57
bebdbda4,2023-11-30,South,Electronics,981.03,44,47,232.96
a7c051d2,2024-06-30,West,Groceries,3025.42,8,4,38.18
7cc4ce9b,2023-05-11,West,Electronics,1845.59,24,29,594.44
3573873d,2023-06-18,East,Clothing,865.92,39,50,1012.72
149a4440,2024-06-02,North,Furniture,2018.32,13,30,1100.61
3322932,2023-03-23,East,Groceries,3178.95,36,50,441.67
af15934c,2024-05-28,North,Groceries,3495.67,10,14,332.87
89a1fee1,2024-06-09,North,Furniture,4607.78,28,33,1033.44
e273ac60,2023-08-05,South,Electronics,4094.89,17,32,540.11
42a6e115,2024-10-15,West,Groceries,1406.24,30,17,888.43
b10d4e4e,2024-05-07,South,Groceries,1131.81,24,9,1662.66
b49b0ba3,2024-07-08,North,Groceries,847.98,49,40,1155.59
d48c7114,2024-11-10,North,Electronics,111.35,18,2,274.87
8db15ae2,2024-10-19,South,Groceries,3286.83,2,16,829.98
6c49b1bf,2023-01-03,West,Sports,1495.83,38,2,1541.97
5ef48e22,2024-02-29,West,Clothing,2648.61,47,9,1999.91
a490371c,2024-04-23,North,Electronics,3012.94,27,48,1242.71
29baa839,2024-10-16,North,Clothing,1225.72,45,36,1716.71
db64b5ed,2024-04-22,West,Sports,4719.21,17,11,1273.51
28cf9e1e,2024-09-12,West,Furniture,1067.53,42,20,1903.98
d8f547f8,2024-09-06,South,Groceries,4268.85,40,29,284.06
aba279d0,2023-09-18,South,Sports,2588.62,14,28,50.86
78e16c6f,2024-01-11,East,Clothing,3599.83,46,20,971.69
e2af7a85,2024-10-15,East,Furniture,3903.24,1,48,246.66
c1077351,2024-08-17,South,Electronics,180.64,33,4,1922.22
8f4212c6,2024-11-12,West,Groceries,2707.61,49,5,208.99
eee85026,2024-06-11,East,Furniture,65.06,12,32,335.89
b1625ccc,2024-07-24,East,Furniture,811.8,34,43,504.92
3bf72c83,2023-07-12,North,Sports,1160.69,31,35,1146.74
0fd1043c,2024-01-23,East,Furniture,561.48,45,50,1594.82
130ec193,2024-10-04,East,Groceries,1407.48,42,35,1808.37
8ce22846,2024-06-10,West,Furniture,352.88,23,3,512.44
49844294,2023-05-23,West,Clothing,2635.96,42,16,1726.64
af71d6dd,2023-04-14,West,Sports,2182.35,24,12,716.28
eaf6ee9c,2023-06-13,East,Furniture,223.25,11,25,1933.72
6d63e596,2024-04-30,North,Groceries,102.02,45,47,1878.03
e5cf4f8c,2022-12-02,South,Electronics,1962.68,27,3,394.39
f752df54,2023-09-20,West,Electronics,2588.66,9,11,382.41
0fa0e3f9,2024-09-06,North,Sports,4140.65,49,2,1658.12
78f4cb38,2023-09-25,East,Sports,3417.74,9,17,1088.74
e2b94564,2024-09-19,South,Sports,2045.63,48,30,639.82
4751882a,2023-07-06,South,Sports,3271.35,19,2,1406.01
0e2864e8,2024-11-03,North,Electronics,4959.65,24,33,1201.2
9af2d455,2023-06-17,West,Groceries,1851.49,19,30,1004.26
63e1cd8d,2023-12-14,South,Groceries,372.04,34,4,40.86
da853f35,2023-05-30,North,Electronics,2952.87,39,39,451.49
c7eee507,2024-04-10,South,Clothing,3436.69,35,39,1894.72
abcb79a0,2023-08-27,West,Furniture,2322.39,14,17,205.94
138c04ac,2023-12-17,East,Clothing,3910.22,34,31,876.59
cc2ebf01,2024-06-13,South,Furniture,1520.29,38,14,998.09
9c3dba02,2023-05-08,North,Furniture,546.87,31,9,1032.83
6036188d,2024-03-02,East,Groceries,3024.41,18,12,918.96
b5c4d8c4,2023-11-05,South,Clothing,4239.06,43,19,492.13
28e6ef8e,2023-06-28,East,Sports,1406.28,19,12,476.46
713dfa0a,2023-09-13,South,Clothing,549.39,10,13,1831.68
ae93a655,2024-02-13,North,Furniture,3847.23,18,29,850.29
dd842c1c,2024-09-25,North,Clothing,4524.83,30,50,1776.54
c39b42de,2023-10-06,South,Clothing,3934.77,28,10,1167.23
61acc9a0,2023-06-20,West,Electronics,4579.78,35,42,1540.99
2f497ee4,2024-11-01,South,Clothing,2499.65,27,28,1754.88
7379e559,2024-04-02,South,Groceries,743.59,31,39,925.6
c3138f8d,2023-09-21,East,Groceries,2394.15,43,26,1033.13
632464f1,2024-07-01,North,Groceries,1545.07,12,1,605.27
8f56e92c,2023-08-20,North,Groceries,1495.81,19,48,223.07
8f5924a4,2024-01-05,North,Clothing,506.04,32,22,72.77
45e0425b,2022-12-17,West,Electronics,3458.84,41,5,990.89
ebeb5cf6,2023-06-24,East,Clothing,2084.81,12,3,284.17
20614d35,2023-03-23,North,Electronics,4969.57,9,16,812.73
49ec1c8a,2024-03-18,South,Furniture,3457.51,44,35,103.97
b7f07d30,2024-05-13,North,Electronics,4116.29,21,29,630.14
83498a3c,2024-03-07,East,Groceries,4283.19,38,20,1597.66
2d293a5c,2023-03-01,North,Electronics,3778.93,41,47,63.29
d6f8c0b7,2023-03-18,West,Furniture,4058.33,32,26,1390.12
0c6b10ae,2022-12-11,East,Clothing,2213.97,35,3,1638.98
bbc27006,2024-03-03,South,Groceries,4369.37,26,14,1302.75
0bb2e96e,2023-03-21,South,Furniture,4858.08,8,8,1324.48
cc117d14,2023-08-12,North,Clothing,4724.98,45,0,539.99
ec6bbb1a,2024-09-20,West,Clothing,2284.75,34,33,1352.4
87e3e975,2023-04-09,East,Furniture,1060.69,41,23,102.63
04ace5a1,2023-09-20,West,Groceries,2993.8,49,47,545.8
b5b4438d,2023-05-27,South,Electronics,2708.65,18,23,528.43
ea025cae,2024-03-10,West,Sports,3431.66,12,38,97.53
5cf67c02,2024-10-04,West,Clothing,1328.69,47,2,368.03
db07e4f1,2024-09-04,South,Furniture,4737.21,12,49,622.65
6aee33ee,2024-06-09,North,Furniture,2775.63,44,42,1437.67
b72a8077,2023-05-01,West,Sports,4687.38,10,34,1368.14
95115678,2024-08-13,West,Electronics,4735.94,36,35,904.72
29f748cc,2024-11-08,East,Electronics,2545.26,15,19,470.11
d3a64115,2024-04-14,South,Electronics,4226.19,12,37,1247.98
050e02be,2023-08-27,North,Sports,1391.58,22,27,523.75
177f20f5,2024-08-05,East,Groceries,1013.24,7,50,76.68
a850cf0a,2023-04-19,East,Groceries,3476.09,48,36,229.17
8172be88,2023-04-01,North,Groceries,2711.63,20,24,1597.84
82d81326,2023-06-02,North,Furniture,2233.28,13,14,1797.73
8e630da7,2023-12-23,South,Groceries,3995.8,37,24,1139.69
9df6ebd6,2024-06-21,West,Clothing,4729.01,27,45,644.38
c94a1b37,2023-12-08,North,Groceries,3335.95,6,5,1075.53
629deab7,2024-09-02,North,Furniture,4290.41,15,47,620.72
15a7ba95,2024-08-18,East,Sports,4856.72,1,23,1698.82
1e90a7d7,2023-10-02,North,Clothing,4480.45,4,33,502.39
f5f66495,2023-06-25,South,Furniture,4858.94,33,7,1872.58
1a95cad0,2023-03-10,East,Sports,4625.16,21,3,858.54
76e3da29,2024-06-20,West,Groceries,3587.16,10,13,540.5
4fdf5ca6,2023-10-08,South,Sports,3577.17,9,35,1872.95
b1cada6d,2024-02-02,West,Electronics,972.72,31,47,1039.47
fdeb284b,2024-04-24,East,Sports,2325.33,40,16,1949.16
d7500dd6,2023-06-17,South,Furniture,1444.94,35,46,233.56
cdd64846,2023-05-14,East,Electronics,3207.17,17,9,1347.83
79185bbc,2022-12-23,South,Electronics,2247.12,3,41,1107.36
53b43a62,2024-07-31,North,Groceries,3736.84,8,23,1557.91
1d1de27b,2023-06-29,South,Clothing,3435.44,31,34,775.13
ef8a80ab,2023-05-15,North,Furniture,2562.49,4,24,1814.02
b37138d3,2024-10-14,West,Groceries,472.48,28,49,1005.23
350a0d3e,2023-06-20,West,Sports,2432.73,42,35,808.29
593a0123,2023-01-02,East,Furniture,2712.03,36,36,478.12
40e04cbc,2023-11-06,North,Sports,683.45,25,6,987.87
2a6f4c83,2023-05-09,North,Furniture,450.09,20,10,159.67
130b67e9,2023-06-25,South,Clothing,2374.48,40,29,251.24
8188db3c,2023-04-03,South,Electronics,4575.67,46,34,166.26
c4b2723c,2023-07-02,East,Electronics,970.7,3,38,491.61
9df41db3,2024-04-21,North,Groceries,4630.13,26,18,198.47
275bce5f,2023-07-21,West,Electronics,3510.95,26,12,1517.93
b2d58f1c,2023-10-29,West,Clothing,2147.86,4,25,1553.64
1d646ce4,2023-01-24,West,Electronics,2919.85,1,4,1439.4
4aec922b,2024-10-01,North,Sports,773.42,26,50,437.54
9427b890,2023-03-19,West,Electronics,154.65,22,45,947.92
ccbe8def,2022-11-28,North,Clothing,180.78,26,40,1587.77
3c416f73,2023-03-21,South,Furniture,4572.04,32,30,1666.37
d32992c2,2023-08-06,South,Electronics,1111.81,41,8,288.59
aace8a3c,2023-05-17,North,Sports,623.23,31,35,1144.66
4efa62bf,2023-10-30,South,Groceries,815.81,13,28,1420.29
7cc1d43b,2023-02-21,East,Sports,388.01,46,1,1882.36
93ff2f46,2023-01-09,South,Clothing,4047.08,45,14,230.82
06f1cb70,2024-06-15,South,Electronics,1765.05,48,3,700.94
57728a61,2023-12-11,West,Electronics,2042.83,31,17,842.06
f167f32f,2024-05-21,South,Furniture,4064.13,32,22,954.94
cbb35999,2024-03-05,West,Sports,986.7,41,7,349.01
79b2c70e,2023-05-09,South,Electronics,651.8,2,0,1219.47
1eb5dcae,2022-12-10,South,Clothing,4659.29,34,38,667.59
cb8c2c9e,2024-01-27,South,Groceries,3426.49,34,35,1034.08
dd2428ce,2024-01-12,East,Electronics,2638.08,3,41,1074.78
a62b8aee,2023-02-12,West,Clothing,3509,5,50,1366.43
2edb0d48,2023-07-05,North,Electronics,2028.36,25,45,1644.5
deb94169,2024-01-28,East,Groceries,926.58,13,17,1334.64
d3b4e921,2024-04-05,South,Furniture,4526.12,37,27,895.8
46618676,2023-12-03,West,Clothing,333.67,5,16,1370.58
50a44b62,2024-09-15,South,Electronics,3015.79,35,39,404.98
e3bdd4e4,2024-06-24,West,Sports,4396.09,41,18,946.24
ef56e31f,2024-02-20,North,Groceries,2274.46,26,32,1273.27
